geo_h3_10,predictions,model_type
8a1181b2dae7fff,0.0008876950991271472,Бинарная модель
8a1181b2daeffff,0.001735811026896245,Бинарная модель
8a1181b2daf7fff,0.0008876950991271472,Бинарная модель
8a1181b2db07fff,0.0034684342318590956,Бинарная модель
8a1181b2db0ffff,0.003968959329928346,Бинарная модель
8a1181b2db17fff,0.0011607021693281511,Бинарная модель
8a1181b2db1ffff,0.002269060376336512,Бинарная модель
8a1181b2db27fff,0.0040081697945728205,Бинарная модель
8a1181b2db2ffff,0.00421443952187796,Бинарная модель
8a1181b2db37fff,0.002269060376336512,Бинарная модель
8a1181b2db47fff,0.0044584422444893445,Бинарная модель
8a1181b2db4ffff,0.002529228130275443,Бинарная модель
8a1181b2db57fff,0.002269060376336512,Бинарная модель
8a1181b2db5ffff,0.0019487350478438314,Бинарная модель
8a1181b2db67fff,0.007669321344949101,Бинарная модель
8a1181b2db6ffff,0.004484223958577434,Бинарная модель
8a1181b2db77fff,0.00421443952187796,Бинарная модель
8a1181b2db87fff,0.00101864361173478,Бинарная модель
8a1181b2db8ffff,0.00101864361173478,Бинарная модель
8a1181b2db9ffff,0.002872213566258928,Бинарная модель
8a1181b2dba7fff,0.0011607021693281511,Бинарная модель
8a1181b2dbaffff,0.0011607021693281511,Бинарная модель
8a1181b2dbb7fff,0.0008126767449866712,Бинарная модель
8a1181b41367fff,0.0024979022691063966,Бинарная модель
8a1181b41377fff,0.06658263334530558,Бинарная модель
8a1181b41807fff,0.00101864361173478,Бинарная модель
8a1181b4180ffff,0.00101864361173478,Бинарная модель
8a1181b41817fff,0.0035448892539079956,Бинарная модель
8a1181b4181ffff,0.0035448892539079956,Бинарная модель
8a1181b41827fff,0.00101864361173478,Бинарная модель
8a1181b4182ffff,0.00101864361173478,Бинарная модель
8a1181b41837fff,0.0018633618627007503,Бинарная модель
8a1181b41847fff,0.00101864361173478,Бинарная модель
8a1181b4184ffff,0.0011607021693281511,Бинарная модель
8a1181b41857fff,0.00101864361173478,Бинарная модель
8a1181b4185ffff,0.00101864361173478,Бинарная модель
8a1181b41867fff,0.00101864361173478,Бинарная модель
8a1181b4186ffff,0.00101864361173478,Бинарная модель
8a1181b41877fff,0.00101864361173478,Бинарная модель
8a1181b418e7fff,0.00101864361173478,Бинарная модель
8a1181b418effff,0.00101864361173478,Бинарная модель
8a1181b41907fff,0.003640246712262734,Бинарная модель
8a1181b4190ffff,0.0019916201301196216,Бинарная модель
8a1181b41917fff,0.003640246712262734,Бинарная модель
8a1181b4191ffff,0.003640246712262734,Бинарная модель
8a1181b41927fff,0.0031062491573483463,Бинарная модель
8a1181b4192ffff,0.0019916201301196216,Бинарная модель
8a1181b41937fff,0.003640246712262734,Бинарная модель
8a1181b41947fff,0.00101864361173478,Бинарная модель
8a1181b4194ffff,0.00101864361173478,Бинарная модель
8a1181b41957fff,0.00101864361173478,Бинарная модель
8a1181b4195ffff,0.00101864361173478,Бинарная модель
8a1181b41967fff,0.0019916201301196216,Бинарная модель
8a1181b4196ffff,0.00101864361173478,Бинарная модель
8a1181b41977fff,0.0019916201301196216,Бинарная модель
8a1181b41987fff,0.005855444054430464,Бинарная модель
8a1181b4198ffff,0.0018633618627007503,Бинарная модель
8a1181b419a7fff,0.0018633618627007503,Бинарная модель
8a1181b419affff,0.0018633618627007503,Бинарная модель
8a1181b419b7fff,0.0018633618627007503,Бинарная модель
8a1181b41a07fff,0.0011607021693281511,Бинарная модель
8a1181b41a0ffff,0.002269060376336512,Бинарная модель
8a1181b41a17fff,0.0025096504819380155,Бинарная модель
8a1181b41a1ffff,0.0025096504819380155,Бинарная модель
8a1181b41a27fff,0.0025096504819380155,Бинарная модель
8a1181b41a2ffff,0.0028088805350978247,Бинарная модель
8a1181b41a37fff,0.0025096504819380155,Бинарная модель
8a1181b41a47fff,0.002872213566258928,Бинарная модель
8a1181b41a4ffff,0.0028088805350978247,Бинарная модель
8a1181b41a57fff,0.0025096504819380155,Бинарная модель
8a1181b41a5ffff,0.0028088805350978247,Бинарная модель
8a1181b41a67fff,0.00313203552148044,Бинарная модель
8a1181b41a6ffff,0.11144648154543016,Бинарная модель
8a1181b41a77fff,0.0028088805350978247,Бинарная модель
8a1181b41ac7fff,0.015081033605768282,Бинарная модель
8a1181b41acffff,0.0038026165256206793,Бинарная модель
8a1181b41adffff,0.00546778835851226,Бинарная модель
8a1181b41ae7fff,0.0025096504819380155,Бинарная модель
8a1181b41aeffff,0.007407115578627608,Бинарная модель
8a1181b41b07fff,0.0025096504819380155,Бинарная модель
8a1181b41b0ffff,0.0028088805350978247,Бинарная модель
8a1181b41b17fff,0.0011607021693281511,Бинарная модель
8a1181b41b1ffff,0.0011607021693281511,Бинарная модель
8a1181b41b27fff,0.002269060376336512,Бинарная модель
8a1181b41b2ffff,0.002269060376336512,Бинарная модель
8a1181b41b37fff,0.0011607021693281511,Бинарная модель
8a1181b41b47fff,0.006222926700523453,Бинарная модель
8a1181b41b4ffff,0.002269060376336512,Бинарная модель
8a1181b41b57fff,0.004511586995272737,Бинарная модель
8a1181b41b5ffff,0.005975279399227728,Бинарная модель
8a1181b41b67fff,0.0019916201301196216,Бинарная модель
8a1181b41b6ffff,0.007318111844653743,Бинарная модель
8a1181b41b77fff,0.0025096504819380155,Бинарная модель
8a1181b41b87fff,0.030572983948705838,Бинарная модель
8a1181b41b8ffff,0.0025096504819380155,Бинарная модель
8a1181b41ba7fff,0.0011607021693281511,Бинарная модель
8a1181b41baffff,0.00101864361173478,Бинарная модель
8a1181b41bb7fff,0.0026728343411218545,Бинарная модель
8a1181b4422ffff,0.0025212115431801417,Бинарная модель
8a1181b44247fff,0.0019916201301196216,Бинарная модель
8a1181b4424ffff,0.0019916201301196216,Бинарная модель
8a1181b4425ffff,0.0019916201301196216,Бинарная модель
8a1181b44267fff,0.0022028579959003586,Бинарная модель
8a1181b4426ffff,0.0019916201301196216,Бинарная модель
8a1181b44277fff,0.0011268008613208947,Бинарная модель
8a1181b44307fff,0.0025163960188222868,Бинарная модель
8a1181b4430ffff,0.0030308425054181155,Бинарная модель
8a1181b44327fff,0.01905555360311587,Бинарная модель
8a1181b4432ffff,0.023832308322396106,Бинарная модель
8a1181b44347fff,0.6537997541940785,Бинарная модель
8a1181b4434ffff,0.004022970655623264,Бинарная модель
8a1181b44357fff,0.0030308425054181155,Бинарная модель
8a1181b4435ffff,0.0025212115431801417,Бинарная модель
8a1181b44367fff,0.16800776745763238,Бинарная модель
8a1181b4436ffff,0.4792885160531443,Бинарная модель
8a1181b44377fff,0.01369909132780048,Бинарная модель
8a1181b44847fff,0.0011268008613208947,Бинарная модель
8a1181b4484ffff,0.002872213566258928,Бинарная модель
8a1181b4485ffff,0.0022028579959003586,Бинарная модель
8a1181b44867fff,0.012923714666106092,Бинарная модель
8a1181b4486ffff,0.03223096052158927,Бинарная модель
8a1181b44947fff,0.23964855967716575,Бинарная модель
8a1181b4494ffff,0.023469131790582912,Бинарная модель
8a1181b4495ffff,0.007811061846435241,Бинарная модель
8a1181b44967fff,0.1849765138417775,Бинарная модель
8a1181b4496ffff,0.8811971524217039,Бинарная модель
8a1181b44a07fff,0.31293362471302,Бинарная модель
8a1181b44a0ffff,0.7354763801192876,Бинарная модель
8a1181b44a17fff,0.02042076889048251,Бинарная модель
8a1181b44a1ffff,0.03488333455200605,Бинарная модель
8a1181b44a27fff,0.008661549396607834,Бинарная модель
8a1181b44a2ffff,0.6673957199953491,Бинарная модель
8a1181b44a37fff,0.00467622305776127,Бинарная модель
8a1181b44a47fff,0.733448900095918,Бинарная модель
8a1181b44a4ffff,0.030387730171800246,Бинарная модель
8a1181b44a57fff,0.8632760627871227,Бинарная модель
8a1181b44a5ffff,0.05492735219633943,Бинарная модель
8a1181b44a67fff,0.7167106626698825,Бинарная модель
8a1181b44a6ffff,0.8546828769340031,Бинарная модель
8a1181b44a77fff,0.3516841003048683,Бинарная модель
8a1181b44a87fff,0.002991124923862633,Бинарная модель
8a1181b44a8ffff,0.029992279753156933,Бинарная модель
8a1181b44aa7fff,0.016634673450732156,Бинарная модель
8a1181b44aaffff,0.053357553944516294,Бинарная модель
8a1181b44ac7fff,0.2853580118390372,Бинарная модель
8a1181b44acffff,0.10774928282563703,Бинарная модель
8a1181b44ad7fff,0.05063569436908808,Бинарная модель
8a1181b44adffff,0.1979683734715697,Бинарная модель
8a1181b44ae7fff,0.12707927958230106,Бинарная модель
8a1181b44aeffff,0.10774928282563703,Бинарная модель
8a1181b44af7fff,0.2451319574289604,Бинарная модель
8a1181b44b07fff,0.03990007943193994,Бинарная модель
8a1181b44b0ffff,0.006008728884029454,Бинарная модель
8a1181b44b17fff,0.0270081246386417,Бинарная модель
8a1181b44b1ffff,0.005224189102098215,Бинарная модель
8a1181b44b27fff,0.1327430602186722,Бинарная модель
8a1181b44b2ffff,0.10347403839445972,Бинарная модель
8a1181b44b37fff,0.02392414132554402,Бинарная модель
8a1181b44b47fff,0.7101421741950041,Бинарная модель
8a1181b44b4ffff,0.8303015776507455,Бинарная модель
8a1181b44b57fff,0.09589151950464103,Бинарная модель
8a1181b44b5ffff,0.832441466183446,Бинарная модель
8a1181b44b67fff,0.32577851402698615,Бинарная модель
8a1181b44b6ffff,0.7620159556869059,Бинарная модель
8a1181b44b77fff,0.042121963686308196,Бинарная модель
8a1181b44b87fff,0.002872213566258928,Бинарная модель
8a1181b44b8ffff,0.0027138024698773458,Бинарная модель
8a1181b44b9ffff,0.002872213566258928,Бинарная модель
8a1181b44ba7fff,0.002872213566258928,Бинарная модель
8a1181b44baffff,0.00428344073913587,Бинарная модель
8a1181b45007fff,0.7722063868659412,Бинарная модель
8a1181b4500ffff,0.9188994102759246,Бинарная модель
8a1181b45017fff,0.9572376864835548,Бинарная модель
8a1181b4501ffff,0.9409631392119284,Бинарная модель
8a1181b45027fff,0.8736601517940064,Бинарная модель
8a1181b4502ffff,0.792593464953725,Бинарная модель
8a1181b45037fff,0.9235228368763327,Бинарная модель
8a1181b45047fff,0.013255899450437605,Бинарная модель
8a1181b4504ffff,0.34984756343588636,Бинарная модель
8a1181b45057fff,0.8761012003788259,Бинарная модель
8a1181b4505ffff,0.3747002801187381,Бинарная модель
8a1181b45067fff,0.018160526641302868,Бинарная модель
8a1181b4506ffff,0.007896984405904525,Бинарная модель
8a1181b45077fff,0.9174763430856686,Бинарная модель
8a1181b45087fff,0.6464180010344267,Бинарная модель
8a1181b4508ffff,0.8770672147303403,Бинарная модель
8a1181b45097fff,0.5979952166080266,Бинарная модель
8a1181b4509ffff,0.5353605834037419,Бинарная модель
8a1181b450a7fff,0.9381387639905503,Бинарная модель
8a1181b450affff,0.6460110451737281,Бинарная модель
8a1181b450b7fff,0.8241101525607546,Бинарная модель
8a1181b450c7fff,0.9316653344387823,Бинарная модель
8a1181b450cffff,0.9148324066234209,Бинарная модель
8a1181b450d7fff,0.9321844978716934,Бинарная модель
8a1181b450dffff,0.9249825033769273,Бинарная модель
8a1181b450e7fff,0.8832487129233875,Бинарная модель
8a1181b450effff,0.8812607267330845,Бинарная модель
8a1181b450f7fff,0.8791270703272327,Бинарная модель
8a1181b45107fff,0.7362278665499252,Бинарная модель
8a1181b4510ffff,0.878442384520526,Бинарная модель
8a1181b45117fff,0.9479395680612692,Бинарная модель
8a1181b4511ffff,0.9303247073035192,Бинарная модель
8a1181b45127fff,0.9356092611861707,Бинарная модель
8a1181b4512ffff,0.5230624314741608,Бинарная модель
8a1181b45137fff,0.9014614369041394,Бинарная модель
8a1181b45147fff,0.004485448404494117,Бинарная модель
8a1181b4514ffff,0.004609318670283398,Бинарная модель
8a1181b45157fff,0.8600864730542649,Бинарная модель
8a1181b4515ffff,0.03704039858766637,Бинарная модель
8a1181b45167fff,0.004383022670961903,Бинарная модель
8a1181b4516ffff,0.002495081355632371,Бинарная модель
8a1181b45177fff,0.7192928092092116,Бинарная модель
8a1181b45187fff,0.9599648342799607,Бинарная модель
8a1181b4518ffff,0.9405416432128019,Бинарная модель
8a1181b45197fff,0.8603897829481522,Бинарная модель
8a1181b4519ffff,0.9022686237722916,Бинарная модель
8a1181b451a7fff,0.9656229176147321,Бинарная модель
8a1181b451affff,0.9520818535503638,Бинарная модель
8a1181b451b7fff,0.9509381147425776,Бинарная модель
8a1181b45207fff,0.007319741606743361,Бинарная модель
8a1181b4520ffff,0.0031062491573483463,Бинарная модель
8a1181b45217fff,0.007319741606743361,Бинарная модель
8a1181b4521ffff,0.0031062491573483463,Бинарная модель
8a1181b45227fff,0.007319741606743361,Бинарная модель
8a1181b4522ffff,0.0031062491573483463,Бинарная модель
8a1181b45237fff,0.021988614209987548,Бинарная модель
8a1181b45247fff,0.0019916201301196216,Бинарная модель
8a1181b4524ffff,0.00101864361173478,Бинарная модель
8a1181b45257fff,0.0019916201301196216,Бинарная модель
8a1181b4525ffff,0.0019916201301196216,Бинарная модель
8a1181b45267fff,0.0019916201301196216,Бинарная модель
8a1181b4526ffff,0.0025396774833236734,Бинарная модель
8a1181b45277fff,0.0031062491573483463,Бинарная модель
8a1181b45287fff,0.007319741606743361,Бинарная модель
8a1181b4528ffff,0.007319741606743361,Бинарная модель
8a1181b45297fff,0.007319741606743361,Бинарная модель
8a1181b4529ffff,0.007319741606743361,Бинарная модель
8a1181b452a7fff,0.021988614209987548,Бинарная модель
8a1181b452affff,0.007319741606743361,Бинарная модель
8a1181b452b7fff,0.36285230075340097,Бинарная модель
8a1181b452c7fff,0.0019916201301196216,Бинарная модель
8a1181b452cffff,0.0019916201301196216,Бинарная модель
8a1181b452d7fff,0.0031062491573483463,Бинарная модель
8a1181b452dffff,0.0019916201301196216,Бинарная модель
8a1181b452e7fff,0.0019916201301196216,Бинарная модель
8a1181b452effff,0.0019916201301196216,Бинарная модель
8a1181b452f7fff,0.0031062491573483463,Бинарная модель
8a1181b45307fff,0.021988614209987548,Бинарная модель
8a1181b4530ffff,0.007319741606743361,Бинарная модель
8a1181b45317fff,0.03180217353864459,Бинарная модель
8a1181b4531ffff,0.021988614209987548,Бинарная модель
8a1181b45327fff,0.00101864361173478,Бинарная модель
8a1181b4532ffff,0.00101864361173478,Бинарная модель
8a1181b45337fff,0.34984756343588636,Бинарная модель
8a1181b45347fff,0.0019916201301196216,Бинарная модель
8a1181b4534ffff,0.0019916201301196216,Бинарная модель
8a1181b45357fff,0.007319741606743361,Бинарная модель
8a1181b4535ffff,0.0019916201301196216,Бинарная модель
8a1181b45367fff,0.00101864361173478,Бинарная модель
8a1181b4536ffff,0.00101864361173478,Бинарная модель
8a1181b45377fff,0.007319741606743361,Бинарная модель
8a1181b45387fff,0.43783132757332366,Бинарная модель
8a1181b4538ffff,0.7071399457866806,Бинарная модель
8a1181b45397fff,0.8819715255059535,Бинарная модель
8a1181b4539ffff,0.7382713224614845,Бинарная модель
8a1181b453a7fff,0.018411861914161977,Бинарная модель
8a1181b453affff,0.04678766238598825,Бинарная модель
8a1181b453b7fff,0.9025534483209456,Бинарная модель
8a1181b45407fff,0.0022028579959003586,Бинарная модель
8a1181b4540ffff,0.0011268008613208947,Бинарная модель
8a1181b45417fff,0.0022028579959003586,Бинарная модель
8a1181b4541ffff,0.0022028579959003586,Бинарная модель
8a1181b45427fff,0.002190065963635372,Бинарная модель
8a1181b4542ffff,0.0022028579959003586,Бинарная модель
8a1181b45437fff,0.0022028579959003586,Бинарная модель
8a1181b45447fff,0.12243683328369165,Бинарная модель
8a1181b4544ffff,0.057675708856881,Бинарная модель
8a1181b45457fff,0.002190065963635372,Бинарная модель
8a1181b4545ffff,0.002090816450862025,Бинарная модель
8a1181b45467fff,0.1225474562819787,Бинарная модель
8a1181b4546ffff,0.16184936794269178,Бинарная модель
8a1181b45477fff,0.0023913513237947778,Бинарная модель
8a1181b45487fff,0.0011607021693281511,Бинарная модель
8a1181b454a7fff,0.0011607021693281511,Бинарная модель
8a1181b454affff,0.0011268008613208947,Бинарная модель
8a1181b454e7fff,0.0011268008613208947,Бинарная модель
8a1181b45507fff,0.009108736577720435,Бинарная модель
8a1181b4550ffff,0.00428656750039502,Бинарная модель
8a1181b45517fff,0.0022028579959003586,Бинарная модель
8a1181b4551ffff,0.00393106395305232,Бинарная модель
8a1181b45527fff,0.14150529155580555,Бинарная модель
8a1181b4552ffff,0.0770407200924805,Бинарная модель
8a1181b45537fff,0.018334135860557512,Бинарная модель
8a1181b45547fff,0.4708759111541753,Бинарная модель
8a1181b4554ffff,0.4504410049520254,Бинарная модель
8a1181b45557fff,0.05615221851815095,Бинарная модель
8a1181b4555ffff,0.002190065963635372,Бинарная модель
8a1181b45567fff,0.8359709695270753,Бинарная модель
8a1181b4556ffff,0.861192167668711,Бинарная модель
8a1181b45577fff,0.017459788100105667,Бинарная модель
8a1181b4558ffff,0.0022028579959003586,Бинарная модель
8a1181b455a7fff,0.0022028579959003586,Бинарная модель
8a1181b455affff,0.00393106395305232,Бинарная модель
8a1181b45607fff,0.009069527309757934,Бинарная модель
8a1181b4560ffff,0.0018633618627007503,Бинарная модель
8a1181b45617fff,0.0034324366859695386,Бинарная модель
8a1181b4561ffff,0.001362298290640387,Бинарная модель
8a1181b45627fff,0.0104328500604523,Бинарная модель
8a1181b4562ffff,0.012063838394924678,Бинарная модель
8a1181b45637fff,0.0020370909980993775,Бинарная модель
8a1181b45647fff,0.00101864361173478,Бинарная модель
8a1181b4564ffff,0.00101864361173478,Бинарная модель
8a1181b45657fff,0.0018633618627007503,Бинарная модель
8a1181b4565ffff,0.0018633618627007503,Бинарная модель
8a1181b45667fff,0.015237213567618719,Бинарная модель
8a1181b4566ffff,0.015653309122441034,Бинарная модель
8a1181b45677fff,0.0018633618627007503,Бинарная модель
8a1181b456e7fff,0.0011037407483705304,Бинарная модель
8a1181b456effff,0.0011037407483705304,Бинарная модель
8a1181b45707fff,0.010876250348529758,Бинарная модель
8a1181b4570ffff,0.19839892407931836,Бинарная модель
8a1181b45717fff,0.0024694327675461136,Бинарная модель
8a1181b4571ffff,0.008457756639665042,Бинарная модель
8a1181b45727fff,0.719974729581574,Бинарная модель
8a1181b4572ffff,0.7206104991921566,Бинарная модель
8a1181b45737fff,0.04952978035001146,Бинарная модель
8a1181b45747fff,0.847224309671711,Бинарная модель
8a1181b4574ffff,0.16597967237639757,Бинарная модель
8a1181b45757fff,0.12240858864991967,Бинарная модель
8a1181b4575ffff,0.01115946241781179,Бинарная модель
8a1181b45767fff,0.9242275298590006,Бинарная модель
8a1181b4576ffff,0.8670294412802418,Бинарная модель
8a1181b45777fff,0.8640429430893343,Бинарная модель
8a1181b4578ffff,0.003260663946517555,Бинарная модель
8a1181b457a7fff,0.002090816450862025,Бинарная модель
8a1181b457affff,0.003009781294318344,Бинарная модель
8a1181b45807fff,0.435566826992388,Бинарная модель
8a1181b4580ffff,0.004408567027226035,Бинарная модель
8a1181b45817fff,0.9497716504905093,Бинарная модель
8a1181b4581ffff,0.032302152661731996,Бинарная модель
8a1181b45827fff,0.742702718455445,Бинарная модель
8a1181b4582ffff,0.06140026335688885,Бинарная модель
8a1181b45837fff,0.9602147492774293,Бинарная модель
8a1181b45847fff,0.0025096504819380155,Бинарная модель
8a1181b4584ffff,0.002269060376336512,Бинарная модель
8a1181b45857fff,0.023449250726269407,Бинарная модель
8a1181b4585ffff,0.002269060376336512,Бинарная модель
8a1181b45867fff,0.026491867998448965,Бинарная модель
8a1181b4586ffff,0.0011607021693281511,Бинарная модель
8a1181b45877fff,0.030252046912375603,Бинарная модель
8a1181b45887fff,0.7112565219503524,Бинарная модель
8a1181b4588ffff,0.7775308795285002,Бинарная модель
8a1181b45897fff,0.9528040051351374,Бинарная модель
8a1181b4589ffff,0.9683910653898024,Бинарная модель
8a1181b458a7fff,0.9723574078517427,Бинарная модель
8a1181b458affff,0.9477679018214593,Бинарная модель
8a1181b458b7fff,0.9652576644642754,Бинарная модель
8a1181b458c7fff,0.009663794729432029,Бинарная модель
8a1181b458cffff,0.002269060376336512,Бинарная модель
8a1181b458d7fff,0.32193529632329293,Бинарная модель
8a1181b458dffff,0.0462407504624826,Бинарная модель
8a1181b458e7fff,0.004784892557953785,Бинарная модель
8a1181b458effff,0.0026479412874216685,Бинарная модель
8a1181b458f7fff,0.013332911344674786,Бинарная модель
8a1181b45907fff,0.8236448036009475,Бинарная модель
8a1181b4590ffff,0.09443391904228053,Бинарная модель
8a1181b45917fff,0.9591083565025433,Бинарная модель
8a1181b4591ffff,0.6409110198053259,Бинарная модель
8a1181b45927fff,0.04565076720309948,Бинарная модель
8a1181b4592ffff,0.11826292084210341,Бинарная модель
8a1181b45937fff,0.9312653509545198,Бинарная модель
8a1181b45947fff,0.18040920368057042,Бинарная модель
8a1181b4594ffff,0.034161570793877286,Бинарная модель
8a1181b45957fff,0.028679073260449408,Бинарная модель
8a1181b4595ffff,0.036823246257273505,Бинарная модель
8a1181b45967fff,0.5040839724923085,Бинарная модель
8a1181b4596ffff,0.38564693679212936,Бинарная модель
8a1181b45977fff,0.06646123271079735,Бинарная модель
8a1181b45987fff,0.9743893138871232,Бинарная модель
8a1181b4598ffff,0.9764695895565141,Бинарная модель
8a1181b45997fff,0.9426469475100299,Бинарная модель
8a1181b4599ffff,0.9049680168320976,Бинарная модель
8a1181b459a7fff,0.9803872168766778,Бинарная модель
8a1181b459affff,0.9707419029842216,Бинарная модель
8a1181b459b7fff,0.973514278828646,Бинарная модель
8a1181b45a07fff,0.00101864361173478,Бинарная модель
8a1181b45a0ffff,0.00101864361173478,Бинарная модель
8a1181b45a17fff,0.00101864361173478,Бинарная модель
8a1181b45a1ffff,0.00101864361173478,Бинарная модель
8a1181b45a27fff,0.00101864361173478,Бинарная модель
8a1181b45a2ffff,0.00101864361173478,Бинарная модель
8a1181b45a37fff,0.00101864361173478,Бинарная модель
8a1181b45a47fff,0.00101864361173478,Бинарная модель
8a1181b45a4ffff,0.00101864361173478,Бинарная модель
8a1181b45a57fff,0.00101864361173478,Бинарная модель
8a1181b45a5ffff,0.00101864361173478,Бинарная модель
8a1181b45a67fff,0.00101864361173478,Бинарная модель
8a1181b45a6ffff,0.00101864361173478,Бинарная модель
8a1181b45a77fff,0.00101864361173478,Бинарная модель
8a1181b45a87fff,0.00101864361173478,Бинарная модель
8a1181b45a8ffff,0.00101864361173478,Бинарная модель
8a1181b45a97fff,0.014501455507252414,Бинарная модель
8a1181b45a9ffff,0.009865028460061058,Бинарная модель
8a1181b45aa7fff,0.00101864361173478,Бинарная модель
8a1181b45aaffff,0.00101864361173478,Бинарная модель
8a1181b45ab7fff,0.004222132189584509,Бинарная модель
8a1181b45ac7fff,0.00101864361173478,Бинарная модель
8a1181b45acffff,0.00101864361173478,Бинарная модель
8a1181b45ad7fff,0.00101864361173478,Бинарная модель
8a1181b45adffff,0.00101864361173478,Бинарная модель
8a1181b45ae7fff,0.00101864361173478,Бинарная модель
8a1181b45aeffff,0.00101864361173478,Бинарная модель
8a1181b45af7fff,0.00101864361173478,Бинарная модель
8a1181b45b07fff,0.00101864361173478,Бинарная модель
8a1181b45b0ffff,0.00101864361173478,Бинарная модель
8a1181b45b17fff,0.0011607021693281511,Бинарная модель
8a1181b45b1ffff,0.0011607021693281511,Бинарная модель
8a1181b45b27fff,0.0011607021693281511,Бинарная модель
8a1181b45b2ffff,0.0019916201301196216,Бинарная модель
8a1181b45b37fff,0.002269060376336512,Бинарная модель
8a1181b45b47fff,0.00101864361173478,Бинарная модель
8a1181b45b4ffff,0.00101864361173478,Бинарная модель
8a1181b45b57fff,0.00101864361173478,Бинарная модель
8a1181b45b5ffff,0.00101864361173478,Бинарная модель
8a1181b45b67fff,0.00101864361173478,Бинарная модель
8a1181b45b6ffff,0.00101864361173478,Бинарная модель
8a1181b45b77fff,0.00101864361173478,Бинарная модель
8a1181b45b87fff,0.002269060376336512,Бинарная модель
8a1181b45b8ffff,0.0011607021693281511,Бинарная модель
8a1181b45b97fff,0.002269060376336512,Бинарная модель
8a1181b45b9ffff,0.002269060376336512,Бинарная модель
8a1181b45ba7fff,0.002269060376336512,Бинарная модель
8a1181b45baffff,0.002269060376336512,Бинарная модель
8a1181b45bb7fff,0.002269060376336512,Бинарная модель
8a1181b45c07fff,0.9006161188696201,Бинарная модель
8a1181b45c0ffff,0.9352080316477677,Бинарная модель
8a1181b45c17fff,0.8672007795378526,Бинарная модель
8a1181b45c1ffff,0.9627897356493959,Бинарная модель
8a1181b45c27fff,0.9601953573406393,Бинарная модель
8a1181b45c2ffff,0.9363449844186716,Бинарная модель
8a1181b45c37fff,0.8978610847318231,Бинарная модель
8a1181b45c47fff,0.9789088836107623,Бинарная модель
8a1181b45c4ffff,0.9758269513034269,Бинарная модель
8a1181b45c57fff,0.9624844531278006,Бинарная модель
8a1181b45c5ffff,0.9594391780318743,Бинарная модель
8a1181b45c67fff,0.9645874508776885,Бинарная модель
8a1181b45c6ffff,0.9470403168238991,Бинарная модель
8a1181b45c77fff,0.10962414981896317,Бинарная модель
8a1181b45c87fff,0.7667378440795863,Бинарная модель
8a1181b45c8ffff,0.6905441266483947,Бинарная модель
8a1181b45c97fff,0.00826882144400659,Бинарная модель
8a1181b45c9ffff,0.06067145088229522,Бинарная модель
8a1181b45ca7fff,0.5374313779139341,Бинарная модель
8a1181b45caffff,0.8158082266832934,Бинарная модель
8a1181b45cb7fff,0.4327289314597499,Бинарная модель
8a1181b45cc7fff,0.8168591872520493,Бинарная модель
8a1181b45ccffff,0.9226688371949305,Бинарная модель
8a1181b45cd7fff,0.7528679248916258,Бинарная модель
8a1181b45cdffff,0.25857788513792695,Бинарная модель
8a1181b45ce7fff,0.8445647973725715,Бинарная модель
8a1181b45ceffff,0.9629874775053047,Бинарная модель
8a1181b45cf7fff,0.821212785023883,Бинарная модель
8a1181b45d07fff,0.7356402609767867,Бинарная модель
8a1181b45d0ffff,0.9599986359109143,Бинарная модель
8a1181b45d17fff,0.844975668236798,Бинарная модель
8a1181b45d1ffff,0.8649924140498328,Бинарная модель
8a1181b45d27fff,0.8918387719957158,Бинарная модель
8a1181b45d2ffff,0.9640600156427845,Бинарная модель
8a1181b45d37fff,0.8486761841627943,Бинарная модель
8a1181b45d47fff,0.9619782053609773,Бинарная модель
8a1181b45d4ffff,0.9702534258746162,Бинарная модель
8a1181b45d57fff,0.950440342787188,Бинарная модель
8a1181b45d5ffff,0.8373384747305517,Бинарная модель
8a1181b45d67fff,0.9776603407155601,Бинарная модель
8a1181b45d6ffff,0.967046448638194,Бинарная модель
8a1181b45d77fff,0.9324560349087496,Бинарная модель
8a1181b45d87fff,0.79380418787706,Бинарная модель
8a1181b45d8ffff,0.8228976689711338,Бинарная модель
8a1181b45d97fff,0.6948415613779344,Бинарная модель
8a1181b45d9ffff,0.6068165495960316,Бинарная модель
8a1181b45da7fff,0.10033367720821887,Бинарная модель
8a1181b45daffff,0.8030849004267951,Бинарная модель
8a1181b45db7fff,0.06088623358256385,Бинарная модель
8a1181b49867fff,0.00101864361173478,Бинарная модель
8a1181b4986ffff,0.00101864361173478,Бинарная модель
8a1181b49907fff,0.00828787808047401,Бинарная модель
8a1181b4990ffff,0.00828787808047401,Бинарная модель
8a1181b49927fff,0.009108462149491943,Бинарная модель
8a1181b4992ffff,0.01939372730556701,Бинарная модель
8a1181b49937fff,0.009108462149491943,Бинарная модель
8a1181b49947fff,0.004772293594260437,Бинарная модель
8a1181b4994ffff,0.00101864361173478,Бинарная модель
8a1181b49957fff,0.0013701506554449105,Бинарная модель
8a1181b4995ffff,0.0022460708598215965,Бинарная модель
8a1181b49967fff,0.007591709140967462,Бинарная модель
8a1181b4996ffff,0.0022460708598215965,Бинарная модель
8a1181b49977fff,0.007591709140967462,Бинарная модель
8a1181b49b07fff,0.00101864361173478,Бинарная модель
8a1181b49b27fff,0.002269060376336512,Бинарная модель
